time,hrms,tp,swl
10854000,0.677,7.235,-0.4000
10857600,0.677,7.234,-0.3456
10861200,0.677,7.234,-0.2046
10864800,0.677,7.234,-0.0122
10868400,0.677,7.234,0.1836
10872000,0.676,7.234,0.3338
10875600,0.676,7.233,0.4006
10879200,0.676,7.233,0.3671
10882800,0.676,7.233,0.2415
10886400,0.675,7.233,0.0550
10890000,0.675,7.233,-0.1460
10893600,0.675,7.232,-0.3111
10897200,0.675,7.232,-0.3988
10900800,0.675,7.232,-0.3868
10904400,0.674,7.232,-0.2777
10908000,0.674,7.232,-0.0983
10911600,0.674,7.231,0.1066
10915200,0.674,7.231,0.2859
10918800,0.674,7.231,0.3944
10922400,0.673,7.231,0.4045
10926000,0.673,7.231,0.3131
10929600,0.673,7.230,0.1424
10933200,0.673,7.230,-0.0652
10936800,0.672,7.230,-0.2579
10940400,0.672,7.230,-0.3872
10944000,0.672,7.230,-0.4201
10947600,0.672,7.229,-0.3476
10951200,0.672,7.229,-0.1872
10954800,0.671,7.229,0.0216
10958400,0.671,7.229,0.2268
10962000,0.671,7.229,0.3766
10965600,0.671,7.229,0.4331
10969200,0.671,7.228,0.3811
10972800,0.670,7.228,0.2328
10976400,0.670,7.228,0.0244
10980000,0.670,7.228,-0.1921
10983600,0.670,7.228,-0.3623
10987200,0.669,7.227,-0.4431
10990800,0.669,7.227,-0.4131
10994400,0.669,7.227,-0.2789
10998000,0.669,7.227,-0.0730
11001600,0.669,7.227,0.1535
11005200,0.668,7.226,0.3438
11008800,0.668,7.226,0.4495
11012400,0.668,7.226,0.4432
11016000,0.668,7.226,0.3252
11019600,0.668,7.226,0.1240
11023200,0.667,7.225,-0.1108
11026800,0.667,7.225,-0.3204
11030400,0.667,7.225,-0.4517
11034000,0.667,7.225,-0.4707
11037600,0.667,7.225,-0.3714
11041200,0.666,7.224,-0.1772
11044800,0.666,7.224,0.0639
11048400,0.666,7.224,0.2919
11052000,0.666,7.224,0.4490
11055600,0.665,7.224,0.4949
11059200,0.665,7.223,0.4166
11062800,0.665,7.223,0.2324
11066400,0.665,7.223,-0.0128
11070000,0.665,7.223,-0.2578
11073600,0.664,7.223,-0.4408
11077200,0.664,7.222,-0.5150
11080800,0.664,7.222,-0.4603
11084400,0.664,7.222,-0.2889
11088000,0.664,7.222,-0.0424
11091600,0.663,7.222,0.2178
11095200,0.663,7.221,0.4264
11098800,0.663,7.221,0.5301
11102400,0.663,7.221,0.5015
11106000,0.662,7.221,0.3461
11109600,0.662,7.221,0.1014
11113200,0.662,7.220,-0.1719
11116800,0.662,7.220,-0.4053
11120400,0.662,7.220,-0.5394
11124000,0.661,7.220,-0.5392
11127600,0.661,7.220,-0.4031
11131200,0.661,7.219,-0.1636
11134800,0.661,7.219,0.1200
11138400,0.661,7.219,0.3770
11142000,0.660,7.219,0.5420
11145600,0.660,7.219,0.5725
11149200,0.660,7.218,0.4590
11152800,0.660,7.218,0.2284
11156400,0.659,7.218,-0.0626
11160000,0.659,7.218,-0.3413
11163600,0.659,7.218,-0.5373
11167200,0.659,7.218,-0.6002
11170800,0.659,7.217,-0.5126
11174400,0.658,7.217,-0.2947
11178000,0.658,7.217,0.0000
11181600,0.658,7.217,0.2981
11185200,0.658,7.217,0.5246
11188800,0.658,7.216,0.6214
11192400,0.657,7.216,0.5627
11196000,0.657,7.216,0.3616
11199600,0.657,7.216,0.0671
11203200,0.657,7.216,-0.2476
11206800,0.656,7.215,-0.5034
11210400,0.656,7.215,-0.6351
11214000,0.656,7.215,-0.6083
11217600,0.656,7.215,-0.4279
11221200,0.656,7.215,-0.1378
11224800,0.655,7.214,0.1900
11228400,0.655,7.214,0.4734
11232000,0.655,7.214,0.6405
11235600,0.655,7.214,0.6479
11239200,0.655,7.214,0.4923
11242800,0.654,7.213,0.2111
11246400,0.654,7.213,-0.1260
11250000,0.654,7.213,-0.4346
11253600,0.654,7.213,-0.6368
11257200,0.653,7.213,-0.6806
11260800,0.653,7.212,-0.5534
11264400,0.653,7.212,-0.2857
11268000,0.653,7.212,0.0563
11271600,0.653,7.212,0.3872
11275200,0.652,7.212,0.6236
11278800,0.652,7.211,0.7051
11282400,0.652,7.211,0.6098
11286000,0.652,7.211,0.3603
11289600,0.652,7.211,0.0181
11293200,0.651,7.211,-0.3315
11296800,0.651,7.210,-0.6005
11300400,0.651,7.210,-0.7206
11304000,0.651,7.210,-0.6603
11307600,0.651,7.210,-0.4334
11311200,0.650,7.210,-0.0959
11314800,0.650,7.209,0.2683
11318400,0.650,7.209,0.5676
11322000,0.650,7.209,0.7263
11325600,0.649,7.209,0.7035
11329200,0.649,7.209,0.5036
11332800,0.649,7.208,0.1758
11336400,0.649,7.208,-0.1984
11340000,0.649,7.208,-0.5250
11343600,0.648,7.208,-0.7217
11347200,0.648,7.208,-0.7382
11350800,0.648,7.207,-0.5693
11354400,0.648,7.207,-0.2563
11358000,0.648,7.207,0.1228
11361600,0.647,7.207,0.4732
11365200,0.647,7.207,0.7065
11368800,0.647,7.206,0.7635
11372400,0.647,7.206,0.6290
11376000,0.646,7.206,0.3359
11379600,0.646,7.206,-0.0430
11383200,0.646,7.206,-0.4129
11386800,0.646,7.205,-0.6806
11390400,0.646,7.205,-0.7786
11394000,0.645,7.205,-0.6815
11397600,0.645,7.205,-0.4129
11401200,0.645,7.205,-0.0396
11404800,0.645,7.204,0.3450
11408400,0.645,7.204,0.6443
11412000,0.644,7.204,0.7829
11415600,0.644,7.204,0.7255
11419200,0.644,7.204,0.4858
11422800,0.644,7.204,0.1235
11426400,0.644,7.203,-0.2708
11430000,0.643,7.203,-0.5981
11433600,0.643,7.203,-0.7762
11437200,0.643,7.203,-0.7599
11440800,0.643,7.203,-0.5530
11444400,0.642,7.202,-0.2070
11448000,0.642,7.202,0.1916
11451600,0.642,7.202,0.5427
11455200,0.642,7.202,0.7583
11458800,0.642,7.202,0.7840
11462400,0.641,7.201,0.6132
11466000,0.641,7.201,0.2885
11469600,0.641,7.201,-0.1089
11473200,0.641,7.201,-0.4791
11476800,0.641,7.201,-0.7295
11480400,0.640,7.200,-0.7972
11484000,0.640,7.200,-0.6650
11487600,0.640,7.200,-0.3662
11491200,0.640,7.200,0.0243
11494800,0.640,7.200,0.4086
11498400,0.639,7.199,0.6904
11502000,0.639,7.199,0.7991
11505600,0.639,7.199,0.7075
11509200,0.639,7.199,0.4388
11512800,0.638,7.199,0.0605
11516400,0.638,7.198,-0.3325
11520000,0.638,7.198,-0.6417
11523600,0.638,7.198,-0.7898
11527200,0.638,7.198,-0.7399
11530800,0.637,7.198,-0.5048
11534400,0.637,7.197,-0.1438
11538000,0.637,7.197,0.2524
11541600,0.637,7.197,0.5845
11545200,0.637,7.197,0.7695
11548800,0.636,7.197,0.7615
11552400,0.636,7.196,0.5629
11556000,0.636,7.196,0.2241
11559600,0.636,7.196,-0.1698
11563200,0.636,7.196,-0.5199
11566800,0.635,7.196,-0.7388
11570400,0.635,7.195,-0.7721
11574000,0.635,7.195,-0.6121
11577600,0.635,7.195,-0.2997
11581200,0.634,7.195,0.0864
11584800,0.634,7.195,0.4493
11588400,0.634,7.194,0.6984
11592000,0.634,7.194,0.7716
11595600,0.634,7.194,0.6517
11599200,0.633,7.194,0.3694
11602800,0.633,7.194,-0.0039
11606400,0.633,7.193,-0.3743
11610000,0.633,7.193,-0.6492
11613600,0.633,7.193,-0.7604
11617200,0.632,7.193,-0.6810
11620800,0.632,7.193,-0.4319
11624400,0.632,7.192,-0.0762
11628000,0.632,7.192,0.2963
11631600,0.632,7.192,0.5926
11635200,0.631,7.192,0.7390
11638800,0.631,7.192,0.6998
11642400,0.631,7.191,0.4862
11646000,0.631,7.191,0.1525
11649600,0.630,7.191,-0.2170
11653200,0.630,7.191,-0.5297
11656800,0.630,7.191,-0.7080
11660400,0.630,7.190,-0.7082
11664000,0.630,7.190,-0.5316
11667600,0.629,7.190,-0.2236
11671200,0.629,7.190,0.1379
11674800,0.629,7.190,0.4621
11678400,0.629,7.189,0.6685
11682000,0.629,7.189,0.7063
11685600,0.628,7.189,0.5676
11689200,0.628,7.189,0.2883
11692800,0.628,7.189,-0.0605
11696400,0.628,7.188,-0.3912
11700000,0.628,7.188,-0.6215
11703600,0.627,7.188,-0.6947
11707200,0.627,7.188,-0.5939
11710800,0.627,7.188,-0.3459
11714400,0.627,7.187,-0.0139
11718000,0.627,7.187,0.3185
11721600,0.626,7.187,0.5683
11725200,0.626,7.187,0.6740
11728800,0.626,7.187,0.6106
11732400,0.626,7.187,0.3955
11736000,0.625,7.186,0.0840
11739600,0.625,7.186,-0.2454
11743200,0.625,7.186,-0.5103
11746800,0.625,7.186,-0.6452
11750400,0.625,7.186,-0.6179
11754000,0.624,7.185,-0.4369
11757600,0.624,7.185,-0.1489
11761200,0.624,7.185,0.1732
11764800,0.624,7.185,0.4487
11768400,0.624,7.185,0.6093
11772000,0.623,7.184,0.6163
11775600,0.623,7.184,0.4697
11779200,0.623,7.184,0.2077
11782800,0.623,7.184,-0.1032
11786400,0.623,7.184,-0.3848
11790000,0.622,7.183,-0.5674
11793600,0.622,7.183,-0.6065
11797200,0.622,7.183,-0.4940
11800800,0.622,7.183,-0.2598
11804400,0.622,7.183,0.0364
11808000,0.621,7.182,0.3200
11811600,0.621,7.182,0.5206
11815200,0.621,7.182,0.5891
11818800,0.621,7.182,0.5101
11822400,0.620,7.182,0.3050
11826000,0.620,7.181,0.0263
11829600,0.620,7.181,-0.2555
11833200,0.620,7.181,-0.4702
11836800,0.620,7.181,-0.5653
11840400,0.619,7.181,-0.5184
11844000,0.619,7.180,-0.3429
11847600,0.619,7.180,-0.0843
11851200,0.619,7.180,0.1922
11854800,0.619,7.180,0.4173
11858400,0.618,7.180,0.5358
11862000,0.618,7.179,0.5194
11865600,0.618,7.179,0.3738
11869200,0.618,7.179,0.1370
11872800,0.618,7.179,-0.1309
11876400,0.617,7.179,-0.3630
11880000,0.617,7.178,-0.5018
11883600,0.617,7.178,-0.5139
11887200,0.617,7.178,-0.3979
11890800,0.617,7.178,-0.1843
11894400,0.616,7.178,0.0726
11898000,0.616,7.177,0.3082
11901600,0.616,7.177,0.4641
11905200,0.616,7.177,0.5026
11908800,0.616,7.177,0.4155
11912400,0.615,7.177,0.2259
11916000,0.615,7.176,-0.0175
11919600,0.615,7.176,-0.2537
11923200,0.615,7.176,-0.4238
11926800,0.614,7.176,-0.4864
11930400,0.614,7.176,-0.4271
11934000,0.614,7.175,-0.2621
11937600,0.614,7.175,-0.0338
11941200,0.614,7.175,0.2002
11944800,0.613,7.175,0.3817
11948400,0.613,7.175,0.4660
11952000,0.613,7.174,0.4333
11955600,0.613,7.174,0.2930
11959200,0.613,7.174,0.0813
11962800,0.612,7.174,-0.1483
11966400,0.612,7.174,-0.3385
11970000,0.612,7.173,-0.4423
11973600,0.612,7.173,-0.4348
11977200,0.612,7.173,-0.3190
11980800,0.611,7.173,-0.1250
11984400,0.611,7.173,0.0982
11988000,0.611,7.172,0.2947
11991600,0.611,7.172,0.4158
11995200,0.611,7.172,0.4321
11998800,0.610,7.172,0.3406
12002400,0.610,7.172,0.1650
12006000,0.610,7.171,-0.0502
12009600,0.610,7.171,-0.2509
12013200,0.610,7.171,-0.3873
12016800,0.609,7.171,-0.4260
12020400,0.609,7.171,-0.3581
12024000,0.609,7.171,-0.2014
12027600,0.609,7.170,0.0043
12031200,0.609,7.170,0.2073
12034800,0.608,7.170,0.3572
12038400,0.608,7.170,0.4168
12042000,0.608,7.170,0.3720
12045600,0.608,7.169,0.2347
12049200,0.607,7.169,0.0396
12052800,0.607,7.169,-0.1641
12056400,0.607,7.169,-0.3257
12060000,0.607,7.169,-0.4051
12063600,0.607,7.168,-0.3828
12067200,0.606,7.168,-0.2651
12070800,0.606,7.168,-0.0817
12074400,0.606,7.168,0.1213
12078000,0.606,7.168,0.2931
12081600,0.606,7.167,0.3911
12085200,0.605,7.167,0.3909
12088800,0.605,7.167,0.2930
12092400,0.605,7.167,0.1222
12096000,0.605,7.167,-0.0788
12099600,0.605,7.166,-0.2595
12103200,0.604,7.166,-0.3750
12106800,0.604,7.166,-0.3965
12110400,0.604,7.166,-0.3187
12114000,0.604,7.166,-0.1613
12117600,0.604,7.165,0.0364
12121200,0.603,7.165,0.2249
12124800,0.603,7.165,0.3570
12128400,0.603,7.165,0.3998
12132000,0.603,7.165,0.3425
12135600,0.603,7.164,0.1993
12139200,0.602,7.164,0.0061
12142800,0.602,7.164,-0.1889
12146400,0.602,7.164,-0.3369
12150000,0.602,7.164,-0.4008
12153600,0.602,7.163,-0.3643
12157200,0.601,7.163,-0.2364
12160800,0.601,7.163,-0.0489
12164400,0.601,7.163,0.1516
12168000,0.601,7.163,0.3147
12171600,0.601,7.162,0.3995
12175200,0.600,7.162,0.3844
12178800,0.600,7.162,0.2728
12182400,0.600,7.162,0.0922
12186000,0.600,7.162,-0.1125
12189600,0.600,7.161,-0.2900
12193200,0.599,7.161,-0.3956
12196800,0.599,7.161,-0.4026
12200400,0.599,7.161,-0.3084
12204000,0.599,7.161,-0.1362
12207600,0.599,7.160,0.0714
12211200,0.598,7.160,0.2624
12214800,0.598,7.160,0.3889
12218400,0.598,7.160,0.4186
12222000,0.598,7.160,0.3432
12225600,0.598,7.159,0.1810
12229200,0.597,7.159,-0.0280
12232800,0.597,7.159,-0.2318
12236400,0.597,7.159,-0.3790
12240000,0.597,7.159,-0.4321
12243600,0.597,7.159,-0.3770
12247200,0.596,7.158,-0.2266
12250800,0.596,7.158,-0.0177
12254400,0.596,7.158,0.1976
12258000,0.596,7.158,0.3653
12261600,0.596,7.158,0.4427
12265200,0.595,7.157,0.4095
12268800,0.595,7.157,0.2728
12272400,0.595,7.157,0.0660
12276000,0.595,7.157,-0.1596
12279600,0.595,7.157,-0.3474
12283200,0.594,7.156,-0.4498
12286800,0.594,7.156,-0.4400
12290400,0.594,7.156,-0.3193
12294000,0.594,7.156,-0.1168
12297600,0.593,7.156,0.1174
12301200,0.593,7.155,0.3248
12304800,0.593,7.155,0.4527
12308400,0.593,7.155,0.4680
12312000,0.593,7.155,0.3656
12315600,0.592,7.155,0.1699
12319200,0.592,7.154,-0.0711
12322800,0.592,7.154,-0.2970
12326400,0.592,7.154,-0.4508
12330000,0.592,7.154,-0.4928
12333600,0.591,7.154,-0.4112
12337200,0.591,7.153,-0.2249
12340800,0.591,7.153,0.0204
12344400,0.591,7.153,0.2636
12348000,0.591,7.153,0.4434
12351600,0.590,7.153,0.5136
12355200,0.590,7.152,0.4553
12358800,0.590,7.152,0.2814
12362400,0.590,7.152,0.0344
12366000,0.590,7.152,-0.2244
12369600,0.589,7.152,-0.4299
12373200,0.589,7.151,-0.5295
12376800,0.589,7.151,-0.4970
12380400,0.589,7.151,-0.3387
12384000,0.589,7.151,-0.0930
12387600,0.588,7.151,0.1792
12391200,0.588,7.150,0.4097
12394800,0.588,7.150,0.5397
12398400,0.588,7.150,0.5353
12402000,0.588,7.150,0.3959
12405600,0.587,7.150,0.1549
12409200,0.587,7.150,-0.1281
12412800,0.587,7.149,-0.3824
12416400,0.587,7.149,-0.5434
12420000,0.587,7.149,-0.5694
12423600,0.586,7.149,-0.4521
12427200,0.586,7.149,-0.2195
12430800,0.586,7.148,0.0713
12434400,0.586,7.148,0.3476
12438000,0.586,7.148,0.5397
12441600,0.585,7.148,0.5980
12445200,0.585,7.148,0.5062
12448800,0.585,7.147,0.2858
12452400,0.585,7.147,-0.0093
12456000,0.585,7.147,-0.3054
12459600,0.584,7.147,-0.5280
12463200,0.584,7.147,-0.6201
12466800,0.584,7.146,-0.5570
12470400,0.584,7.146,-0.3528
12474000,0.584,7.146,-0.0574
12477600,0.584,7.146,0.2558
12481200,0.583,7.146,0.5080
12484800,0.583,7.145,0.6349
12488400,0.583,7.145,0.6033
12492000,0.583,7.145,0.4194
12495600,0.583,7.145,0.1278
12499200,0.582,7.145,-0.1990
12502800,0.582,7.144,-0.4792
12506400,0.582,7.144,-0.6415
12510000,0.582,7.144,-0.6439
12513600,0.582,7.144,-0.4842
12517200,0.581,7.144,-0.2009
12520800,0.581,7.143,0.1357
12524400,0.581,7.143,0.4415
12528000,0.581,7.143,0.6390
12531600,0.581,7.143,0.6776
12535200,0.580,7.143,0.5459
12538800,0.580,7.143,0.2755
12542400,0.580,7.142,-0.0667
12546000,0.580,7.142,-0.3952
12549600,0.580,7.142,-0.6271
12553200,0.579,7.142,-0.7033
12556800,0.579,7.142,-0.6031
12560400,0.579,7.141,-0.3503
12564000,0.579,7.141,-0.0072
12567600,0.579,7.141,0.3405
12571200,0.578,7.141,0.6053
12574800,0.578,7.141,0.7200
12578400,0.578,7.140,0.6544
12582000,0.578,7.140,0.4237
12585600,0.578,7.140,0.0847
12589200,0.577,7.140,-0.2781
12592800,0.577,7.140,-0.5737
12596400,0.577,7.139,-0.7271
12600000,0.577,7.139,-0.6987
12603600,0.577,7.139,-0.4944
12607200,0.576,7.139,-0.1645
12610800,0.576,7.139,0.2090
12614400,0.576,7.138,0.5323
12618000,0.576,7.138,0.7239
12621600,0.576,7.138,0.7346
12625200,0.575,7.138,0.5608
12628800,0.575,7.138,0.2451
12632400,0.575,7.137,-0.1341
12636000,0.575,7.137,-0.4816
12639600,0.575,7.137,-0.7100
12643200,0.574,7.137,-0.7613
12646800,0.574,7.137,-0.6215
12650400,0.574,7.137,-0.3249
12654000,0.574,7.136,0.0547
12657600,0.574,7.136,0.4223
12661200,0.573,7.136,0.6855
12664800,0.573,7.136,0.7777
12668400,0.573,7.136,0.6750
12672000,0.573,7.135,0.4024
12675600,0.573,7.135,0.0277
12679200,0.572,7.135,-0.3553
12682800,0.572,7.135,-0.6506
12686400,0.572,7.135,-0.7835
12690000,0.572,7.134,-0.7202
12693600,0.572,7.134,-0.4759
12697200,0.572,7.134,-0.1115
12700800,0.571,7.134,0.2819
12704400,0.571,7.134,0.6056
12708000,0.571,7.133,0.7782
12711600,0.571,7.133,0.7559
12715200,0.571,7.133,0.5440
12718800,0.570,7.133,0.1952
12722400,0.570,7.133,-0.2032
12726000,0.570,7.132,-0.5513
12729600,0.570,7.132,-0.7617
12733200,0.570,7.132,-0.7814
12736800,0.569,7.132,-0.6052
12740400,0.569,7.132,-0.2770
12744000,0.569,7.131,0.1208
12747600,0.569,7.131,0.4887
12751200,0.569,7.131,0.7343
12754800,0.568,7.131,0.7960
12758400,0.568,7.131,0.6582
12762000,0.568,7.131,0.3554
12765600,0.568,7.130,-0.0364
12769200,0.568,7.130,-0.4190
12772800,0.567,7.130,-0.6966
12776400,0.567,7.130,-0.7994
12780000,0.567,7.130,-0.7020
12783600,0.567,7.129,-0.4288
12787200,0.567,7.129,-0.0484
12790800,0.566,7.129,0.3436
12794400,0.566,7.129,0.6491
12798000,0.566,7.129,0.7916
12801600,0.566,7.128,0.7357
12805200,0.566,7.128,0.4957
12808800,0.566,7.128,0.1320
12812400,0.565,7.128,-0.2639
12816000,0.565,7.128,-0.5929
12819600,0.565,7.127,-0.7727
12823200,0.565,7.127,-0.7587
12826800,0.565,7.127,-0.5548
12830400,0.564,7.127,-0.2127
12834000,0.564,7.127,0.1816
12837600,0.564,7.126,0.5292
12841200,0.564,7.126,0.7433
12844800,0.564,7.126,0.7707
12848400,0.563,7.126,0.6053
12852000,0.563,7.126,0.2890
12855600,0.563,7.126,-0.0982
12859200,0.563,7.125,-0.4594
12862800,0.563,7.125,-0.7041
12866400,0.562,7.125,-0.7717
12870000,0.562,7.125,-0.6461
12873600,0.562,7.125,-0.3595
12877200,0.562,7.124,0.0155
12880800,0.562,7.124,0.3849
12884400,0.562,7.124,0.6561
12888000,0.561,7.124,0.7619
12891600,0.561,7.124,0.6768
12895200,0.561,7.123,0.4230
12898800,0.561,7.123,0.0649
12902400,0.561,7.123,-0.3072
12906000,0.560,7.123,-0.6004
12909600,0.560,7.123,-0.7418
12913200,0.560,7.122,-0.6970
12916800,0.560,7.122,-0.4783
12920400,0.560,7.122,-0.1417
12924000,0.559,7.122,0.2281
12927600,0.559,7.122,0.5383
12931200,0.559,7.122,0.7120
12934800,0.559,7.121,0.7067
12938400,0.559,7.121,0.5249
12942000,0.558,7.121,0.2135
12945600,0.558,7.121,-0.1489
12949200,0.558,7.121,-0.4713
12952800,0.558,7.120,-0.6736
12956400,0.558,7.120,-0.7061
12960000,0.558,7.120,-0.5621
12963600,0.557,7.120,-0.2791
12967200,0.557,7.120,0.0713
12970800,0.557,7.119,0.4009
12974400,0.557,7.119,0.6276
12978000,0.557,7.119,0.6957
12981600,0.556,7.119,0.5897
12985200,0.556,7.119,0.3375
12988800,0.556,7.118,0.0035
12992400,0.556,7.118,-0.3284
12996000,0.556,7.118,-0.5752
12999600,0.555,7.118,-0.6763
13003200,0.555,7.118,-0.6077
13006800,0.555,7.118,-0.3882
13010400,0.555,7.117,-0.0741
13014000,0.555,7.117,0.2553
13017600,0.554,7.117,0.5178
13021200,0.554,7.117,0.6485
13024800,0.554,7.117,0.6162
13028400,0.554,7.116,0.4306
13032000,0.554,7.116,0.1397
13035600,0.554,7.116,-0.1830
13039200,0.553,7.116,-0.4567
13042800,0.553,7.116,-0.6136
13046400,0.553,7.115,-0.6158
13050000,0.553,7.115,-0.4646
13053600,0.553,7.115,-0.1992
13057200,0.552,7.115,0.1128
13060800,0.552,7.115,0.3932
13064400,0.552,7.115,0.5724
13068000,0.552,7.114,0.6070
13071600,0.552,7.114,0.4900
13075200,0.551,7.114,0.2522
13078800,0.551,7.114,-0.0456
13082400,0.551,7.114,-0.3286
13086000,0.551,7.113,-0.5264
13089600,0.551,7.113,-0.5907
13093200,0.551,7.113,-0.5071
13096800,0.550,7.113,-0.2983
13100400,0.550,7.113,-0.0176
13104000,0.550,7.112,0.2640
13107600,0.550,7.112,0.4765
13111200,0.550,7.112,0.5677
13114800,0.549,7.112,0.5164
13118400,0.549,7.112,0.3372
13122000,0.549,7.111,0.0761
13125600,0.549,7.111,-0.2006
13129200,0.549,7.111,-0.4240
13132800,0.549,7.111,-0.5390
13136400,0.548,7.111,-0.5184
13140000,0.548,7.111,-0.3690
13143600,0.548,7.110,-0.1295
13147200,0.548,7.110,0.1392
13150800,0.548,7.110,0.3699
13154400,0.547,7.110,0.5057
13158000,0.547,7.110,0.5138
13161600,0.547,7.109,0.3939
13165200,0.547,7.109,0.1774
13168800,0.547,7.109,-0.0805
13172400,0.546,7.109,-0.3153
13176000,0.546,7.109,-0.4686
13179600,0.546,7.108,-0.5034
13183200,0.546,7.108,-0.4124
13186800,0.546,7.108,-0.2198
13190400,0.546,7.108,0.0251
13194000,0.545,7.108,0.2608
13197600,0.545,7.108,0.4287
13201200,0.545,7.107,0.4879
13204800,0.545,7.107,0.4248
13208400,0.545,7.107,0.2567
13212000,0.544,7.107,0.0267
13215600,0.544,7.107,-0.2073
13219200,0.544,7.106,-0.3870
13222800,0.544,7.106,-0.4681
13226400,0.544,7.106,-0.4318
13230000,0.544,7.106,-0.2883
13233600,0.543,7.106,-0.0746
13237200,0.543,7.105,0.1553
13240800,0.543,7.105,0.3440
13244400,0.543,7.105,0.4449
13248000,0.543,7.105,0.4340
13251600,0.542,7.105,0.3150
13255200,0.542,7.105,0.1188
13258800,0.542,7.104,-0.1050
13262400,0.542,7.104,-0.3004
13266000,0.542,7.104,-0.4190
13269600,0.542,7.104,-0.4320
13273200,0.541,7.104,-0.3372
13276800,0.541,7.103,-0.1592
13280400,0.541,7.103,0.0568
13284000,0.541,7.103,0.2567
13287600,0.541,7.103,0.3909
13291200,0.540,7.103,0.4264
13294800,0.540,7.103,0.3553
13298400,0.540,7.102,0.1961
13302000,0.540,7.102,-0.0107
13305600,0.540,7.102,-0.2132
13309200,0.540,7.102,-0.3611
13312800,0.539,7.102,-0.4177
13316400,0.539,7.101,-0.3698
13320000,0.539,7.101,-0.2298
13323600,0.539,7.101,-0.0335
13327200,0.539,7.101,0.1701
13330800,0.538,7.101,0.3299
13334400,0.538,7.100,0.4065
13338000,0.538,7.100,0.3811
13341600,0.538,7.100,0.2607
13345200,0.538,7.100,0.0758
13348800,0.538,7.100,-0.1273
13352400,0.537,7.100,-0.2976
13356000,0.537,7.099,-0.3929
13359600,0.537,7.099,-0.3897
13363200,0.537,7.099,-0.2890
13366800,0.537,7.099,-0.1164
13370400,0.536,7.099,0.0848
13374000,0.536,7.098,0.2643
13377600,0.536,7.098,0.3773
13381200,0.536,7.098,0.3957
13384800,0.536,7.098,0.3151
13388400,0.536,7.098,0.1558
13392000,0.535,7.098,-0.0424
13395600,0.535,7.097,-0.2299
13399200,0.535,7.097,-0.3597
13402800,0.535,7.097,-0.3995
13406400,0.535,7.097,-0.3392
13410000,0.534,7.097,-0.1940
13413600,0.534,7.096,-0.0000
13417200,0.534,7.096,0.1942
13420800,0.534,7.096,0.3401
13424400,0.534,7.096,0.4010
13428000,0.534,7.096,0.3615
13431600,0.533,7.095,0.2313
13435200,0.533,7.095,0.0427
13438800,0.533,7.095,-0.1571
13442400,0.533,7.095,-0.3182
13446000,0.533,7.095,-0.4001
13449600,0.532,7.095,-0.3820
13453200,0.532,7.094,-0.2679
13456800,0.532,7.094,-0.0860
13460400,0.532,7.094,0.1183
13464000,0.532,7.094,0.2940
13467600,0.532,7.094,0.3968
13471200,0.531,7.093,0.4005
13474800,0.531,7.093,0.3037
13478400,0.531,7.093,0.1300
13482000,0.531,7.093,-0.0775
13485600,0.531,7.093,-0.2669
13489200,0.531,7.093,-0.3906
13492800,0.530,7.092,-0.4170
13496400,0.530,7.092,-0.3388
13500000,0.530,7.092,-0.1748
13503600,0.530,7.092,0.0344
13507200,0.530,7.092,0.2367
13510800,0.529,7.091,0.3812
13514400,0.529,7.091,0.4311
13518000,0.529,7.091,0.3729
13521600,0.529,7.091,0.2204
13525200,0.529,7.091,0.0111
13528800,0.529,7.091,-0.2031
13532400,0.528,7.090,-0.3682
13536000,0.528,7.090,-0.4422
13539600,0.528,7.090,-0.4057
13543200,0.528,7.090,-0.2667
13546800,0.528,7.090,-0.0591
13550400,0.528,7.089,0.1656
13554000,0.527,7.089,0.3509
13557600,0.527,7.089,0.4499
13561200,0.527,7.089,0.4367
13564800,0.527,7.089,0.3133
13568400,0.527,7.089,0.1096
13572000,0.526,7.088,-0.1240
13575600,0.526,7.088,-0.3290
13579200,0.526,7.088,-0.4535
13582800,0.526,7.088,-0.4652
13586400,0.526,7.088,-0.3598
13590000,0.526,7.087,-0.1625
13593600,0.525,7.087,0.0781
13597200,0.525,7.087,0.3020
13600800,0.525,7.087,0.4524
13604400,0.525,7.087,0.4906
13608000,0.525,7.087,0.4057
13611600,0.525,7.086,0.2174
13615200,0.524,7.086,-0.0280
13618800,0.524,7.086,-0.2693
13622400,0.524,7.086,-0.4458
13626000,0.524,7.086,-0.5121
13629600,0.524,7.085,-0.4502
13633200,0.523,7.085,-0.2739
13636800,0.523,7.085,-0.0264
13640400,0.523,7.085,0.2309
13644000,0.523,7.085,0.4332
13647600,0.523,7.085,0.5289
13651200,0.523,7.084,0.4924
13654800,0.522,7.084,0.3313
13658400,0.522,7.084,0.0846
13662000,0.522,7.084,-0.1865
13665600,0.522,7.084,-0.4140
13669200,0.522,7.083,-0.5399
13672800,0.522,7.083,-0.5313
13676400,0.521,7.083,-0.3887
13680000,0.521,7.083,-0.1463
13683600,0.521,7.083,0.1361
13687200,0.521,7.083,0.3876
13690800,0.521,7.082,0.5445
13694400,0.521,7.082,0.5661
13698000,0.520,7.082,0.4452
13701600,0.520,7.082,0.2106
13705200,0.520,7.082,-0.0799
13708800,0.520,7.082,-0.3539
13712400,0.520,7.081,-0.5419
13716000,0.520,7.081,-0.5956
13719600,0.519,7.081,-0.4998
13723200,0.519,7.081,-0.2769
13726800,0.519,7.081,0.0185
